Date,SPY,TLT,GLD
2015-02-26,-0.0011817155788841937,-0.013762621298914174,0.003192846928133665
2015-02-27,-0.003412343476735758,0.008372904988614174,0.000775127851616969
2015-03-02,0.006293693634561563,-0.01880251930786383,-0.004140821554351363
2015-03-03,-0.0041124925291970765,-0.0036318802449659335,-0.0018169945131893267
2015-03-04,-0.004224633220186604,0.00031613646146457175,-0.0031225683060647487
2015-03-05,0.0010938167530582046,-0.0012660984983246541,-0.0009560698660537595
2015-03-06,-0.014164279113988175,-0.022339613239775877,-0.027684033513420175
2015-03-09,0.004135948449174261,0.009188807913850152,0.0009828943243309087
2015-03-10,-0.016354855953588314,0.01307134306865018,-0.004924161015297649
2015-03-11,-0.0023446129776187206,0.0072590041668953095,-0.006031419233618076
2015-03-12,0.01263354046688415,-0.0007074289118304771,-0.0002709060307489861
2015-03-13,-0.006150791490014354,-0.003073141080860239,0.0014440077763354022
2015-03-16,0.013271997030924394,0.009581994074863528,-0.0006315097549614711
2015-03-17,-0.002977195762977729,0.008250834868899114,-0.005429372519536195
2015-03-18,0.011950249351204596,0.019118287372838185,0.019409393965783985
2015-03-19,-0.004572039341527056,-0.00510840716411039,-0.0007122036244302048
2015-03-20,0.008787914425888246,0.005260190483079765,0.011334565478751316
2015-03-23,-0.00195040277408039,-0.0012168201524249966,0.006319701703631724
2015-03-24,-0.00563474503934595,0.00962169588278343,0.002446901321801825
2015-03-25,-0.014762386286322957,-0.008480497688602135,0.001395583828601838
2015-03-26,-0.0023840709019089614,-0.015711945278452794,0.006515812793653495
2015-03-27,0.002286649337683698,0.012359935383926024,-0.0036436736475295383
2015-03-30,0.012126391290266148,-0.004971533290674299,-0.011450652385538355
2015-03-31,-0.008777604515342725,0.002145267151715184,-0.000791489742224147
2015-04-01,-0.0035425972711288075,0.013048676646270638,0.016924374949796855
2015-04-02,0.0035907058463769954,-0.010651921318398691,-0.002772001936393702
2015-04-06,0.006710709089645603,-0.005600339453052072,0.012156925637931892
2015-04-07,-0.002650274535885492,0.008350025042954663,-0.004982843844589143
2015-04-08,0.0033717877554050183,0.00030482555878237497,-0.005527256360212914
2015-04-09,0.004413702894706742,-0.013048439934355621,-0.006952344453191623
2015-04-10,0.005442094370718468,0.0014667013972043455,0.011273125412459931
2015-04-13,-0.004532874473443157,0.0013874844668527756,-0.007182773547924921
2015-04-14,0.0019110425305378534,0.007062910351912703,-0.006098084431298223
2015-04-15,0.004476872768847992,-0.0008420247861980738,0.008613598755223903
2015-04-16,-0.0002851138023643998,-0.004988957732708823,-0.0034713349747602833
2015-04-17,-0.011570125242860342,0.011400178956388982,0.004942989742755055
2015-04-20,0.009095265590598828,-0.00886438910681897,-0.007641555546604684
2015-04-21,-0.0011918265122176966,-0.004538270425342925,0.005736617532052148
2015-04-22,0.004901822924897417,-0.015383695502755795,-0.013524881601083907
2015-04-23,0.0025129978666852074,0.004296781637778525,0.007265135996097461
2015-04-24,0.002318078185189699,0.006217350750691587,-0.014141033700353254
2015-04-27,-0.004166441249139918,0.0,0.01996737439576267
2015-04-28,0.0031736862322474598,-0.01388654139960645,0.008633395454348151
2015-04-29,-0.004123077682037905,-0.012330892305955977,-0.007073870774361553
2015-04-30,-0.010070963604801583,0.001747904254256852,-0.01781862923365432
2015-05-01,0.010783091679784692,-0.013552999383470212,-0.003442946542885586
2015-05-04,0.0028435379183989478,-0.009480184728841583,0.0089796944769085
2015-05-05,-0.011518067501041137,-0.0013852120462166874,0.0028006293425995657
2015-05-06,-0.0041254006827383385,-0.017268622685770684,-0.0005245000462393765
2015-05-07,0.003981722796816533,0.013347334620980623,-0.008253646349355704
2015-05-08,0.01308035901436162,0.002697393897914697,0.0048375401365222245
2015-05-11,-0.004784519211081854,-0.024624902157003418,-0.003868158154194018
2015-05-12,-0.002995450942978567,0.002590013327707766,0.008507714570103646
2015-05-13,0.0001904667293772209,-0.008042912899371021,0.017745568671579635
2015-05-14,0.010373309273140166,0.0026880812284502237,0.005390825055101934
2015-05-15,0.0010835127326350366,0.019852418414893054,0.0029823930374759115
2015-05-18,0.0031019177798986483,-0.016920402218772362,-8.510645761585739e-05
2015-05-19,-0.0003287567369357623,-0.008905627619568047,-0.013967043221181913
2015-05-20,-0.0007043180125419676,0.0016862141248957171,0.0016381642703537944
2015-05-21,0.002907934541391741,0.013889401627059745,-0.0033654032062089196
2015-05-22,-0.002391391860103521,0.00041492917916873906,-0.0007782781051664031
2015-05-26,-0.010809984138865135,0.01696492396821845,-0.014727247977664972
2015-05-27,0.00944753610254206,0.0022838128657120924,-0.00017563013383993815
2015-05-28,-0.0011289309708751361,-0.0024472818924256203,0.0011407772346871212
2015-05-29,-0.006232177455478971,0.002202912534573667,0.0007014013330434771
2015-06-01,0.0020341980573229186,-0.010805717169207061,-0.0008767951003625541
2015-06-02,-0.000992786510147308,-0.014050407716477127,0.0040269605877943865
2015-06-03,0.002645958805581434,-0.01620551439732146,-0.0071898573672245485
2015-06-04,-0.00848244672125808,0.01293484571953521,-0.0070646979352704175
2015-06-05,-0.0017150427870220115,-0.012254643134122122,-0.005331436918291504
2015-06-08,-0.006168470455148618,-0.0011053204615527014,0.0029358308942225293
2015-06-09,-0.00014388012794640768,-0.007948999335020175,0.002218377951124773
2015-06-10,0.01192190913505326,-0.00879109860059259,0.008473122987024092
2015-06-11,0.0032185993592227092,0.020817639737743723,-0.00458066904691928
2015-06-12,-0.00768423833362282,0.0,-0.0002649015739743867
2015-06-15,-0.004294896696585754,0.001609170897794841,0.004406069740065375
2015-06-16,0.005436817119968139,0.007841431044696144,-0.0036115754437751487
2015-06-17,0.001615865968413694,-0.0077563524441178165,0.004666106837939518
2015-06-18,0.010345292444107038,-0.004921058339741452,0.012829091016651683
2015-06-19,-0.0044489576489128045,0.012761155622170405,-0.0017357836863243674
2015-06-22,0.005110210746727581,-0.020617281163436727,-0.012939534822473103
2015-06-23,0.0007079396017581082,-0.0060189051943171186,-0.006621663748214055
2015-06-24,-0.007289579805305797,0.008587350685624627,-0.002661018577875129
2015-06-25,-0.0030450206449359617,-0.003512052245824327,-0.0013331015376761225
2015-06-26,-0.00019055191232166357,-0.011303973076852386,0.0010666233650124298
2015-06-29,-0.02119338721494981,0.026124231705789685,0.004520702131842665
2015-06-30,0.002091048161006636,-0.006957169637240419,-0.006210070886037382
2015-07-01,0.007983723312901956,-0.01358949850296796,-0.003476708463396305
2015-07-02,-0.0009163808418104776,0.0032813162041835943,-0.0019665798355693646
2015-07-06,-0.0028498066735301373,0.01836495852272418,0.002680686287387427
2015-07-07,0.006268948077664007,0.009350709130242978,-0.011668702760757443
2015-07-08,-0.01691951581724851,0.008599841817923202,0.0029749330386005784
2015-07-09,0.001807417355919135,-0.01989923795314088,0.002427551438613741
2015-07-10,0.012512503037961597,-0.015985428035816658,0.001166679551747385
2015-07-13,0.010976886050326309,-0.0031068428580252826,-0.004494793701909413
2015-07-14,0.00432886776920204,0.0032791625443569722,-0.00225499581251802
2015-07-15,-0.0003322129555107754,0.010541334615066152,-0.005251204440368454
2015-07-16,0.007992090383023976,0.00688160811032742,-0.0036377042236319986
2015-07-17,0.0008477424986547224,0.00515081883901165,-0.010164462693893107
2015-07-20,0.0005176497997596771,-0.00422019616951163,-0.02752685674211234
2015-07-21,-0.003959442313277989,0.005399382383250548,-0.003126872326802464
2015-07-22,-0.0017961681764999042,0.006206748100886743,-0.005424190670740339
2015-07-23,-0.0056459565056264744,0.012381034468550564,-0.00449483097628429
2015-07-24,-0.010426105825685584,0.0024737054465152814,0.009729155735813993
2015-07-27,-0.005834152444328368,0.005341020966346693,-0.004661992801277996
2015-07-28,0.012208110257297924,-0.007318871982014856,0.0015246432799856059
2015-07-29,0.0068553650445992865,-0.0037217034640342275,0.0014272948765040416
2015-07-30,0.0002373469567660807,0.007675462695182477,-0.00859441451463339
2015-07-31,-0.0015189973793575222,0.0073719541105048345,0.006309807471318708
2015-08-03,-0.003378618176457672,0.010471416482436383,-0.007941503115089978
2015-08-04,-0.001956116993878489,-0.007963545616286113,0.002015250319480653
2015-08-05,0.0032899260825620556,-0.0075339991473660425,-0.003649612745895922
2015-08-06,-0.008221393942908306,0.008838474735877165,0.004416281036678492
2015-08-07,-0.0019216864572223977,0.013032819449481469,0.0024875838994236877
2015-08-10,0.012520533934771807,-0.012462105893407991,0.010172637809864738
2015-08-11,-0.00906427420755115,0.015754468875215533,0.005094839843947383
2015-08-12,0.001197408705424655,-0.005465782039176957,0.013924787857253812
2015-08-13,-0.0012452065001163093,-0.0032288701686135637,-0.008294156742538458
2015-08-14,0.003635558244091067,0.002341599610869424,-9.36047567321894e-05
2015-08-17,0.005571411916339231,0.004507679552335026,0.0026170571520377807
2015-08-18,-0.002901039072275062,-0.007901181685796907,-0.00018667516172391786
2015-08-19,-0.00793676149990353,0.00982661436093739,0.013354574963244535
2015-08-20,-0.02110231155091636,0.010048773678727736,0.017261484729986225
2015-08-21,-0.030565008864064103,0.003010810835096211,0.006228253314387141
2015-08-24,-0.04301904613383779,-0.00031667029185887216,-0.005413696203742859
2015-08-25,-0.01183753363982917,-0.016195587151542457,-0.012472236890549283
2015-08-26,0.03767490988111298,-0.019492030526864067,-0.013743752566773907
2015-08-27,0.024434100446541644,0.000573481288569246,0.0005571512452685862
2015-08-28,5.0322577725625874e-05,0.002946464529986468,0.00896363798539372
2015-08-31,-0.008111651996508722,-0.00771148393578736,0.0011033722012558356
2015-09-01,-0.030302668538118745,0.007179512467106504,0.00348589711093372
2015-09-02,0.01880333730438602,-0.008641221790690939,-0.005325457471451406
2015-09-03,0.0007160636677544867,0.004864865262175065,-0.00720696468758582
2015-09-04,-0.0152526560984878,0.00908910702196507,-0.0032508130940551347
2015-09-08,0.02482093462033053,-0.01486415404407341,0.0002790454421465056
2015-09-09,-0.013462203542787305,0.00478730912001723,-0.013012113659039884
2015-09-10,0.005427111267985771,-0.006775055940664047,0.002352831601258748
2015-09-11,0.004534167362879257,0.006280698593707717,-0.002070138975493721
2015-09-14,-0.0037175697761538022,0.0015637454160628273,0.0005650019663848919
2015-09-15,0.012421926006713102,-0.01935022709993592,-0.003017159470430642
2015-09-16,0.008629334173130688,-0.0037800026233223696,0.013226552172031262
2015-09-17,-0.002250569397034694,0.012130993033201228,0.01019855026531129
2015-09-18,-0.016476408291580903,0.015267902350582707,0.007352256373074212
2015-09-21,0.005154285369904894,-0.016432755542609596,-0.006246004616141289
2015-09-22,-0.01306503824649603,0.0138081289852641,-0.006841722923155944
2015-09-23,-0.0016000497109181252,-8.232879141225817e-05,0.00398130520726097
2015-09-24,-0.003621915663304763,0.006792729986278838,0.02075879629651289
2015-09-25,-0.0002592709571066975,-0.008682953848032906,-0.006173422414314381
2015-09-28,-0.025417476044908165,0.016968895891976577,-0.012739020432957309
2015-09-29,0.0005847549378510806,0.0028273751030141302,-0.004066501065043471
2015-09-30,0.018486603967415912,-0.003474703598288905,-0.010426483637297347
2015-10-01,0.0026056862027737417,0.004257321712354693,-0.0012172598628681067
2015-10-02,0.01482734585989703,0.006039041926821509,0.020953802922526705
2015-10-05,0.01763828160657687,-0.013660433504732512,-0.0020205850578978056
2015-10-06,-0.003432093750307587,0.004304452378402891,0.009971303227116472
2015-10-07,0.00815728915718462,-0.003328620331101282,-0.001457494008134859
2015-10-08,0.00898620009245968,-0.008409219710973716,-0.005117883296347929
2015-10-09,0.0005963139565152582,0.0026200183433406888,0.015726912391542485
2015-10-12,0.0009431765057780092,0.0075769062850583446,0.0039607110144831365
2015-10-13,-0.006321947536064894,0.0017026546947097505,0.004929015278091239
2015-10-14,-0.004805800356615232,0.008713150067008624,0.017282274992371418
2015-10-15,0.01523791081253451,-0.004911935847165828,-0.004579458875531695
2015-10-16,0.004536293939502638,0.00032289056438592866,-0.007086601152338509
2015-10-19,0.0004916375877175622,-0.0027472195064569215,-0.004186912999915291
2015-10-20,-0.0012790622663931145,-0.006168592814207088,0.006318212020552837
2015-10-21,-0.006222966668492351,0.009883460852702051,-0.008910332230671142
2015-10-22,0.016752680919448933,0.0016914530467151325,-0.00035807819279052113
2015-10-23,0.010902254263566022,-0.008567306150196621,-0.0017026075113336088
2015-10-26,-0.002460954975414646,0.0066340287385342955,-0.0006279971024889811
2015-10-27,-0.0019339802330592178,0.002496724700446745,0.002241047948969033
2015-10-28,0.011310254486165574,-0.004029930968101418,-0.008091400160860905
2015-10-29,-0.0005745613782916528,-0.016036568806754702,-0.009614564390769178
2015-10-30,-0.004319029160801827,0.007520953906774592,-0.0038352540915993893
2015-11-02,0.011761673193522199,-0.004606046868208017,-0.006517134598801595
2015-11-03,0.0028950336023472437,-0.008233812406918997,-0.014937356022442439
2015-11-04,-0.003037981001628519,0.0011570721465038376,-0.009485885776108033
2015-11-05,-0.0009984623072386112,-0.002646321598479621,-0.0031189650547963797
2015-11-06,-0.0005237818816395966,-0.014764224138202968,-0.014685120688170974
2015-11-09,-0.009375245785791471,-0.005646310638611955,0.0028777291011320622
2015-11-10,0.0023043616015580616,0.002953615154744125,-0.002109514817878502
2015-11-11,-0.003939511434734244,-0.0021090604115111588,-0.00336521129587392
2015-11-12,-0.01405847467794444,0.004801755895378983,0.00019257167853245404
2015-11-13,-0.011291753255296473,0.005698026761088952,-0.002796404320479703
2015-11-16,0.01509261429165734,-0.0009195472640025519,0.001447402465342363
2015-11-17,-0.0007296047422056474,0.0016707371153459366,-0.013297966180688193
2015-11-18,0.015741381299309038,0.002085489006043804,0.0008790738346113607
2015-11-19,-0.0008627452057077865,0.006643475821137871,0.010971489880734318
2015-11-20,0.0036372767079554456,-0.00306705505032902,-0.004548773723664315
2015-11-23,-0.0011469584179979874,0.0030670550503289398,-0.008083747042833161
2015-11-24,0.0013383630598224022,-8.271249345930916e-05,0.006627707399357638
2015-11-25,-0.0001433134678316442,0.0023150767905279813,-0.004673848365801943
2015-11-27,0.0011457612091373525,-0.0009912751667656647,-0.011879763588946619
2015-11-30,-0.004160098253299997,0.003959786518181623,0.006595467871597316
2015-12-01,0.009490207216682672,0.013416823074127884,0.0035259646298247574
2015-12-02,-0.010257346089298817,0.00032548151498714947,-0.015667624313787498
2015-12-03,-0.014101792301715354,-0.02755942474065298,0.010570606410359536
2015-12-04,0.019315307680017584,0.008745927835297299,0.021966035488281806
2015-12-07,-0.006077088584244821,0.009656417592096879,-0.013063212596420425
2015-12-08,-0.006741940483585687,0.0004926734806296356,0.0016544033114080684
2015-12-09,-0.007810067522530538,-0.0010680220839377052,-0.0019466324270582696
2015-12-10,0.0025775715745687574,0.001314469614282052,-0.0008772000837340084
2015-12-11,-0.019571254744780033,0.015634840129213828,0.0054458711721541595
2015-12-14,0.005039784647521302,-0.013011878079997007,-0.012884508990749449
2015-12-15,0.01044298151971144,-0.005910964323258883,-0.0026560861191144095
2015-12-16,0.014525811102369291,-0.00214402791673322,0.012043063036934096
2015-12-17,-0.015355170087256478,0.011241881338927295,-0.022141125877213518
2015-12-18,-0.01797587894032974,0.005534199625751649,0.015207174746719882
2015-12-21,0.00821536319877709,-0.0002441462087957078,0.010819352064225785
2015-12-22,0.009033569231644669,-0.0072498034359422675,-0.0052488544876924
2015-12-23,0.012307297015786969,-0.007550290190321199,-0.002928003794366426
2015-12-24,-0.001651916958906199,0.005712923129660366,0.007206940922791017
2015-12-28,-0.0022877578738039897,0.002950167952334193,-0.007597994957113434
2015-12-29,0.010615481177393965,-0.01675288772593732,-0.0006846940847352253
2015-12-30,-0.007113043086748802,-0.00099891892194955,-0.007661355596264362
2015-12-31,-0.01005355217684655,0.004487989816736183,0.0003943308023186173
2016-01-04,-0.014078383007039926,0.007189442641480135,0.013995827340626326
2016-01-05,0.0016900902430966418,-0.004043216377943142,0.00281458831856644
2016-01-06,-0.012694578851369955,0.01338582412591046,0.014337487598989632
2016-01-07,-0.024284053565570545,0.0017934653710753282,0.014040676150811138
2016-01-08,-0.01103697158642616,0.004468129953421417,-0.0044375394222030354
2016-01-11,0.0009892317564258561,-0.01100370427497422,-0.008934594646018349
2016-01-12,0.008035881036019918,0.014321867495723067,-0.0050729832368576954
2016-01-13,-0.02525685243626974,0.009808775560108804,0.004882048039545079
2016-01-14,0.01628350489244367,-0.009404962621953589,-0.016367021706295802
2016-01-15,-0.021699820576688386,0.01546686101561381,0.01023674024483427
2016-01-19,0.001330179516973232,-0.0031059661300144805,-0.0009612465570264486
2016-01-20,-0.01289754648725629,0.010474587731810984,0.013279386437522704
2016-01-21,0.005586174281087085,-0.00681219621631574,0.00113814976565955
2016-01-22,0.02030761850012855,-0.003821787626911984,-0.004655791285644273
2016-01-25,-0.015231845128865877,0.005410093047568821,0.010233193541102439
2016-01-26,0.013550641744593177,0.00047584444210487924,0.011341913483231932
2016-01-27,-0.01094292852866348,-0.0002372710847273934,0.0037212948296183107
2016-01-28,0.005195682120951411,0.0014266699407206056,-0.0107362419293496
2016-01-29,0.02408526384892229,0.008440760610294931,0.0038408969118528882
2016-02-01,-0.00036155943416097715,-0.00306600199807377,0.010232704202856196
2016-02-02,-0.018186736701453207,0.01838199620665683,0.00037006835108891606
2016-02-03,0.00597699297569928,-0.008327931683139972,0.010674654427775114
2016-02-04,0.0015670962432448527,0.004834089725752977,0.012009967818587527
2016-02-05,-0.019233952543329835,0.0011656157281822723,0.015703135766193033
2016-02-08,-0.01355244767211517,0.021291207571870106,0.013354185862515874
2016-02-09,5.396602757825061e-05,0.001064741095697152,-0.002198672852432284
2016-02-10,-0.00086293652640696,0.00877363549641349,0.007717958411726099
2016-02-11,-0.013093436315812307,0.006979490842339195,0.03940213823727399
2016-02-12,0.020407023500817495,-0.016741218244977537,-0.00589671453081662
2016-02-16,0.01673727233824497,-0.010627119790381124,-0.030800736245396157
2016-02-17,0.016203023603812663,-0.0061674066578973,0.006167287420776475
2016-02-18,-0.004104253581535627,0.012221062320339794,0.024041860433202913
2016-02-19,-0.0004686721470641204,0.0008401105383016208,-0.006020275750380445
2016-02-22,0.01437536889801815,-0.0005343369172545859,-0.01793504091705753
2016-02-23,-0.012710007048776846,0.0040392153755124316,0.014868593832169054
2016-02-24,0.004565241178128375,-0.0019796449511587555,0.003321549590506587
2016-02-25,0.012038757813050052,0.003575792976684803,0.002632341860518043
2016-02-26,-0.002304037721078868,-0.00969118555413065,-0.006892743647260338
2016-02-29,-0.007873343043098762,0.004360829268300208,0.012980023419282503
2016-03-01,0.023235076361983242,-0.01776524310880524,-0.007360151335800538
2016-03-02,0.004482398132541628,0.004118325956668721,0.007697256644730053
2016-03-03,0.0039116652096311665,0.0036376870845266068,0.017125877155555313
2016-03-04,0.00324866855818729,-0.0064333498234187565,-0.0015750194994792542
2016-03-07,0.0007980493345540583,-0.00031074886810950205,0.004965240864288737
2016-03-08,-0.01097803891060978,0.010984496930021547,-0.0046334482677505085
2016-03-09,0.004927393037213445,-0.006096029575430949,-0.00832782948151173
2016-03-10,0.0008018916635705293,-0.004111206271635034,0.015928644015462578
2016-03-11,0.016008442384080744,-0.010155278328821439,-0.01735128256694606
2016-03-14,-0.0012828317662692513,0.003135328689978205,-0.012980634673388813
2016-03-15,-0.0016315127480493277,0.0009391665345091208,0.0007632306454701139
2016-03-16,0.005771186168440326,0.002967268921884484,0.02205075556149502
2016-03-17,0.006323656611667234,0.004123468752751032,-0.0038218648773646413
2016-03-18,0.0039220646353813155,0.002094577478843656,-0.002750755714748547
2016-03-21,0.0014178516071179338,-0.00770061827546442,-0.007036416699314462
2016-03-22,-0.0005376292039955305,-0.00023468520721340618,0.0029378329691904675
2016-03-23,-0.0066214202527100415,0.011261130347237054,-0.02289008865862743
2016-03-24,-0.0004429381872111999,0.00038595275875407265,-0.00240404319751751
2016-03-28,0.0005907743312267184,0.0013120156584652052,0.0023182652611009025
2016-03-29,0.009207640027655714,0.010430286166029118,0.01835540705340136
2016-03-30,0.0043779146636143944,-0.01058488420484138,-0.014076410310244578
2016-03-31,-0.002429769728661508,0.007068848999881306,0.004600850924385841
2016-04-01,0.006788687834947943,0.0026045896052109877,-0.006053640735366039
2016-04-04,-0.003243379591268954,0.000612298866942077,-0.006692995408569699
2016-04-05,-0.010037657705858974,0.010877159154574044,0.012916668207256437
2016-04-06,0.010861675927320728,-0.007289053485478325,-0.0061381369358647206
2016-04-07,-0.012037984380883014,0.012268969269838339,0.014179801562102948
2016-04-08,0.0026930195586885477,-0.006342604755703518,-0.0015187338768047718
2016-04-11,-0.0023497320783344615,-0.0012884734232458867,0.013419630057020864
2016-04-12,0.00926938153710314,-0.006926664011797398,0.00016664672071527165
2016-04-13,0.010050250232661059,0.00350690235706752,-0.010719526565990727
2016-04-14,4.82889900938715e-05,-0.0048062351052544985,-0.014075152256168354
2016-04-15,-0.0011062658739404078,0.00852890731541875,0.006892743647260424
2016-04-18,0.007002140278072447,-0.004331737195427018,-0.0015276274565966695
2016-04-19,0.0031493385741067402,-0.0031269210596706694,0.015506833308651099
2016-04-20,0.0009523644671232637,-0.011061660269985635,-0.005114248016109923
2016-04-21,-0.005393111176037254,-0.005965211252832149,0.003775305036917395
2016-04-22,0.0,-0.0025679953707240114,-0.012894694659209222
2016-04-25,-0.0017240205601474453,-0.00413751777452471,0.0028799271415296556
2016-04-26,0.0014847698679641855,-0.004547331293957769,0.003967367637514969
2016-04-27,0.002056266200861763,0.00993080502903874,0.002860302869919961
2016-04-28,-0.00911724389765665,0.004115273452309033,0.018724801093336303
2016-04-29,-0.005413424082955676,0.002554131305139288,0.019270626438691787
2016-05-02,0.007916958215000889,-0.010119388315116268,-0.0033213499131697927
2016-05-03,-0.008741076748882278,0.012517097395126508,-0.0022745646099545844
2016-05-04,-0.005594013582349346,0.00547045374906517,-0.006118222826125519
2016-05-05,-0.00019512808839517514,0.006662726343502458,-0.0011462207767798868
2016-05-06,0.0036522008914124174,-0.0042832640019252275,0.009052054554673597
2016-05-09,0.0008259672798986191,0.003137719040321863,-0.02075289801818274
2016-05-10,0.012357376114640996,7.655930152193072e-05,0.002731465708414251
2016-05-11,-0.00939893040235696,0.00563853158202907,0.009378919930915114
2016-05-12,0.0002905097120650995,-0.004569545921947545,-0.007892173973086844
2016-05-13,-0.008752127707049922,0.00964759790934117,0.004529141979827091
2016-05-16,0.009817211394823932,-0.008655407178775495,0.0007392219670169126
2016-05-17,-0.009377559290290228,0.001675581122958987,0.003442329123242772
2016-05-18,0.0002925015531477793,-0.014337062266501109,-0.017497993073654197
2016-05-19,-0.0034706745978039123,0.004314949015291264,-0.0019168712488535215
2016-05-20,0.006297225173280731,0.0007684482775347927,-0.001335701516612647
2016-05-23,-0.00136332873786839,0.0022260472605789916,-0.002844207499474105
2016-05-24,0.012878815481026125,-0.004456086158164091,-0.017493154439807392
2016-05-25,0.006760195297077033,-0.0037806756950221794,-0.002731772964595234
2016-05-26,0.0002867362794639724,0.005165074529722468,-0.003425260387699169
2016-05-27,0.0042901059936594375,-0.0014618534961131386,-0.008268772914245718
2016-05-31,-0.0019045362143375766,0.0023846949026089088,0.003798302317157037
2016-06-01,0.00204734465349182,0.004049044305132117,-0.0010344407576528966
2016-06-02,0.003038691929934827,0.007180915859744601,-0.002331543491761781
2016-06-03,-0.0029913477259171975,0.014135815128943366,0.027373264388307245
2016-06-06,0.0050755895588506655,-0.0074583194019145335,0.0003364248669020046
2016-06-07,0.0015599358964706457,0.0024170408846719577,-0.0008412423733233627
2016-06-08,0.0032544061126670593,0.005341563294178673,0.014703707887444253
2016-06-09,-0.0013663249483911726,0.006432742032906276,0.005541081570940133
2016-06-10,-0.009522799095648217,0.004833844654680928,0.004033075700703472
2016-06-13,-0.007741640316295399,0.004441531619248657,0.007365624068488461
2016-06-14,-0.001968587315111451,-0.0007384557220340896,0.0010594292626908233
2016-06-15,-0.0013951249822721358,0.003835960511325041,0.0073849284570991006
2016-06-16,0.0029799456638011325,0.0048486018891359265,-0.01056665171524312
2016-06-17,-0.0037313402641407766,-0.006248757857012145,0.01274729826898987
2016-06-20,0.0064197333913830115,-0.010749702264422584,-0.005988024654369792
2016-06-21,0.002834448269022816,-0.00463196173336754,-0.01942288299292089
2016-06-22,-0.0016323591251301312,0.0016463327674908384,0.000496444028716167
2016-06-23,0.01293839331044206,-0.011504791641268917,-0.0065557755937431204
2016-06-24,-0.036569758720081266,0.02649315954023977,0.047873912303474195
2016-06-27,-0.018072319494552385,0.024659964376302045,0.0053823171279899626
2016-06-28,0.017875725572960625,0.00208260204868249,-0.01079376043064916
2016-06-29,0.01688414908823945,-0.0077029548016780604,0.004140765999889028
2016-06-30,0.013553318227950622,0.003678849171316571,0.0049939058952932335
2016-07-01,0.0020980745895024153,0.013789152679068151,0.015223162818061162
2016-07-05,-0.007219390531067966,0.012442409366228653,0.008220905136956962
2016-07-06,0.005980070637791074,0.0016146333349843158,0.005852881673551483
2016-07-07,-0.0006203632244202616,-7.041645758668278e-05,-0.0037695950478742334
2016-07-08,0.01478068711067155,0.007338960700310604,0.005994014334570738
2016-07-11,0.003520780884292909,-0.008812992991536513,-0.00946861312154938
2016-07-12,0.007236888165982176,-0.016575935539003966,-0.016690387468968386
2016-07-13,-0.00013930594831726686,0.011716539055549889,0.009159697327218079
2016-07-14,0.00556797753575634,-0.014649236829035456,-0.007745045230236175
